1. Ano,2. Nome Região (Portugal),3. Âmbito Geográfico,4. Filtro 1,5. Filtro 2,7. Escala,9. Valor
2023.0,Alenquer,Município,Cursos Tecnológicos e Profissionais,Total,% dos alunos,11.1
2023.0,Alenquer,Município,Total,10º ano,% dos alunos,13.1
2023.0,Alenquer,Município,Total,11º ano,% dos alunos,6.2
2023.0,Alenquer,Município,Total,12º ano,% dos alunos,16.2
2023.0,Alenquer,Município,Total,Total,% dos alunos,11.8
2023.0,Alfândega da Fé,Município,Cursos gerais,10º ano,% dos alunos,6.3
2023.0,Alfândega da Fé,Município,Cursos gerais,11º ano,% dos alunos,13.6
2023.0,Alfândega da Fé,Município,Cursos gerais,12º ano,% dos alunos,33.3
2023.0,Alfândega da Fé,Município,Cursos gerais,Total,% dos alunos,17.9
2023.0,Alfândega da Fé,Município,Cursos Tecnológicos e Profissionais,10º ano,% dos alunos,
2023.0,Alfândega da Fé,Município,Cursos Tecnológicos e Profissionais,11º ano,% dos alunos,7.7
2023.0,Alfândega da Fé,Município,Cursos Tecnológicos e Profissionais,12º ano,% dos alunos,
2023.0,Alfândega da Fé,Município,Cursos Tecnológicos e Profissionais,Total,% dos alunos,7.7
2023.0,Alfândega da Fé,Município,Total,10º ano,% dos alunos,6.3
2023.0,Alfândega da Fé,Município,Total,11º ano,% dos alunos,11.4
2023.0,Alfândega da Fé,Município,Total,12º ano,% dos alunos,33.3
2023.0,Alfândega da Fé,Município,Total,Total,% dos alunos,15.9
2023.0,Alijó,Município,Cursos gerais,10º ano,% dos alunos,13.7
2023.0,Alijó,Município,Cursos gerais,11º ano,% dos alunos,2.2
2023.0,Alijó,Município,Cursos gerais,12º ano,% dos alunos,7.5
2023.0,Alijó,Município,Cursos gerais,Total,% dos alunos,8.0
2023.0,Alijó,Município,Cursos Tecnológicos e Profissionais,10º ano,% dos alunos,0.0
2023.0,Alijó,Município,Cursos Tecnológicos e Profissionais,11º ano,% dos alunos,0.0
2023.0,Alijó,Município,Cursos Tecnológicos e Profissionais,12º ano,% dos alunos,12.5
2023.0,Alijó,Município,Cursos Tecnológicos e Profissionais,Total,% dos alunos,5.1
2023.0,Alijó,Município,Total,10º ano,% dos alunos,10.8
2023.0,Alijó,Município,Total,11º ano,% dos alunos,1.5
2023.0,Alijó,Município,Total,12º ano,% dos alunos,9.4
2023.0,Alijó,Município,Total,Total,% dos alunos,7.1
2023.0,Aljezur,Município,Cursos gerais,10º ano,% dos alunos,
2023.0,Aljezur,Município,Cursos gerais,11º ano,% dos alunos,
2023.0,Aljezur,Município,Cursos gerais,12º ano,% dos alunos,
2023.0,Aljezur,Município,Cursos gerais,Total,% dos alunos,
2023.0,Aljezur,Município,Cursos Tecnológicos e Profissionais,10º ano,% dos alunos,
2023.0,Aljezur,Município,Cursos Tecnológicos e Profissionais,11º ano,% dos alunos,
2023.0,Aljezur,Município,Cursos Tecnológicos e Profissionais,12º ano,% dos alunos,
2023.0,Aljezur,Município,Cursos Tecnológicos e Profissionais,Total,% dos alunos,
2023.0,Aljezur,Município,Total,10º ano,% dos alunos,
2023.0,Aljezur,Município,Total,11º ano,% dos alunos,
2023.0,Aljezur,Município,Total,12º ano,% dos alunos,
2023.0,Aljezur,Município,Total,Total,% dos alunos,
2023.0,Aljustrel,Município,Cursos gerais,10º ano,% dos alunos,13.3
2023.0,Aljustrel,Município,Cursos gerais,11º ano,% dos alunos,7.7
2023.0,Aljustrel,Município,Cursos gerais,12º ano,% dos alunos,19.0
2023.0,Aljustrel,Município,Cursos gerais,Total,% dos alunos,13.5
2023.0,Aljustrel,Município,Cursos Tecnológicos e Profissionais,10º ano,% dos alunos,30.8
2023.0,Aljustrel,Município,Cursos Tecnológicos e Profissionais,11º ano,% dos alunos,11.1
2023.0,Aljustrel,Município,Cursos Tecnológicos e Profissionais,12º ano,% dos alunos,0.0
2023.0,Aljustrel,Município,Cursos Tecnológicos e Profissionais,Total,% dos alunos,12.8
2023.0,Aljustrel,Município,Total,10º ano,% dos alunos,17.2
2023.0,Aljustrel,Município,Total,11º ano,% dos alunos,8.8
2023.0,Aljustrel,Município,Total,12º ano,% dos alunos,13.8
2023.0,Aljustrel,Município,Total,Total,% dos alunos,13.3
2023.0,Almada,Município,Cursos gerais,10º ano,% dos alunos,15.8
2023.0,Almada,Município,Cursos gerais,11º ano,% dos alunos,6.3
2023.0,Almada,Município,Cursos gerais,12º ano,% dos alunos,19.8
2023.0,Almada,Município,Cursos gerais,Total,% dos alunos,14.0
2023.0,Almada,Município,Cursos Tecnológicos e Profissionais,10º ano,% dos alunos,6.0
2023.0,Almada,Município,Cursos Tecnológicos e Profissionais,11º ano,% dos alunos,3.9
2023.0,Almada,Município,Cursos Tecnológicos e Profissionais,12º ano,% dos alunos,34.2
2023.0,Almada,Município,Cursos Tecnológicos e Profissionais,Total,% dos alunos,14.6
2023.0,Almada,Município,Total,10º ano,% dos alunos,12.2
2023.0,Almada,Município,Total,11º ano,% dos alunos,5.5
2023.0,Almada,Município,Total,12º ano,% dos alunos,25.3
2023.0,Almada,Município,Total,Total,% dos alunos,14.2
2023.0,Almeida,Município,Cursos gerais,10º ano,% dos alunos,11.5
2023.0,Almeida,Município,Cursos gerais,11º ano,% dos alunos,0.0
2023.0,Almeida,Município,Cursos gerais,12º ano,% dos alunos,0.0
2023.0,Almeida,Município,Cursos gerais,Total,% dos alunos,4.9
2023.0,Almeida,Município,Cursos Tecnológicos e Profissionais,10º ano,% dos alunos,
2023.0,Almeida,Município,Cursos Tecnológicos e Profissionais,11º ano,% dos alunos,0.0
2023.0,Almeida,Município,Cursos Tecnológicos e Profissionais,12º ano,% dos alunos,
2023.0,Almeida,Município,Cursos Tecnológicos e Profissionais,Total,% dos alunos,0.0
2023.0,Almeida,Município,Total,10º ano,% dos alunos,11.5
2023.0,Almeida,Município,Total,11º ano,% dos alunos,0.0
2023.0,Almeida,Município,Total,12º ano,% dos alunos,0.0
2023.0,Almeida,Município,Total,Total,% dos alunos,4.3
2023.0,Almeirim,Município,Cursos gerais,10º ano,% dos alunos,27.7
2023.0,Almeirim,Município,Cursos gerais,11º ano,% dos alunos,1.0
2023.0,Almeirim,Município,Cursos gerais,12º ano,% dos alunos,12.3
2023.0,Almeirim,Município,Cursos gerais,Total,% dos alunos,15.6
2023.0,Almeirim,Município,Cursos Tecnológicos e Profissionais,10º ano,% dos alunos,16.5
2023.0,Almeirim,Município,Cursos Tecnológicos e Profissionais,11º ano,% dos alunos,6.9
2023.0,Almeirim,Município,Cursos Tecnológicos e Profissionais,12º ano,% dos alunos,18.2
2023.0,Almeirim,Município,Cursos Tecnológicos e Profissionais,Total,% dos alunos,13.8
2023.0,Almeirim,Município,Total,10º ano,% dos alunos,23.9
2023.0,Almeirim,Município,Total,11º ano,% dos alunos,3.5
2023.0,Almeirim,Município,Total,12º ano,% dos alunos,14.4
2023.0,Almeirim,Município,Total,Total,% dos alunos,15.0
2023.0,Almodôvar,Município,Cursos gerais,10º ano,% dos alunos,15.6
2023.0,Almodôvar,Município,Cursos gerais,11º ano,% dos alunos,2.7
2023.0,Almodôvar,Município,Cursos gerais,12º ano,% dos alunos,0.0
2023.0,Almodôvar,Município,Cursos gerais,Total,% dos alunos,6.3
2023.0,Almodôvar,Município,Cursos Tecnológicos e Profissionais,10º ano,% dos alunos,3.7
2023.0,Almodôvar,Município,Cursos Tecnológicos e Profissionais,11º ano,% dos alunos,0.0
2023.0,Almodôvar,Município,Cursos Tecnológicos e Profissionais,12º ano,% dos alunos,5.3
2023.0,Almodôvar,Município,Cursos Tecnológicos e Profissionais,Total,% dos alunos,3.1
2023.0,Almodôvar,Município,Total,10º ano,% dos alunos,10.2
2023.0,Almodôvar,Município,Total,11º ano,% dos alunos,1.8
2023.0,Almodôvar,Município,Total,12º ano,% dos alunos,2.2
2023.0,Almodôvar,Município,Total,Total,% dos alunos,5.0
2023.0,Alpiarça,Município,Cursos gerais,10º ano,% dos alunos,0.0
2023.0,Alpiarça,Município,Cursos gerais,11º ano,% dos alunos,9.7
2023.0,Alpiarça,Município,Cursos gerais,12º ano,% dos alunos,6.3
2023.0,Alpiarça,Município,Cursos gerais,Total,% dos alunos,5.3
2023.0,Alpiarça,Município,Cursos Tecnológicos e Profissionais,10º ano,% dos alunos,0.0
2023.0,Alpiarça,Município,Cursos Tecnológicos e Profissionais,11º ano,% dos alunos,9.5
2023.0,Alpiarça,Município,Cursos Tecnológicos e Profissionais,12º ano,% dos alunos,19.4
2023.0,Alpiarça,Município,Cursos Tecnológicos e Profissionais,Total,% dos alunos,9.1
2023.0,Alpiarça,Município,Total,10º ano,% dos alunos,0.0
2023.0,Alpiarça,Município,Total,11º ano,% dos alunos,9.6
2023.0,Alpiarça,Município,Total,12º ano,% dos alunos,12.7
2023.0,Alpiarça,Município,Total,Total,% dos alunos,7.1
2023.0,Alter do Chão,Município,Cursos gerais,10º ano,% dos alunos,4.8
2023.0,Alter do Chão,Município,Cursos gerais,11º ano,% dos alunos,4.3
2023.0,Alter do Chão,Município,Cursos gerais,12º ano,% dos alunos,11.1
2023.0,Alter do Chão,Município,Cursos gerais,Total,% dos alunos,6.5
2023.0,Alter do Chão,Município,Cursos Tecnológicos e Profissionais,10º ano,% dos alunos,0.0
2023.0,Alter do Chão,Município,Cursos Tecnológicos e Profissionais,11º ano,% dos alunos,9.8
2023.0,Alter do Chão,Município,Cursos Tecnológicos e Profissionais,12º ano,% dos alunos,17.0
2023.0,Alter do Chão,Município,Cursos Tecnológicos e Profissionais,Total,% dos alunos,9.4
2023.0,Alter do Chão,Município,Total,10º ano,% dos alunos,1.6
2023.0,Alter do Chão,Município,Total,11º ano,% dos alunos,7.8
2023.0,Alter do Chão,Município,Total,12º ano,% dos alunos,15.4
2023.0,Alter do Chão,Município,Total,Total,% dos alunos,8.4
2023.0,Alvaiázere,Município,Cursos gerais,10º ano,% dos alunos,8.8
2023.0,Alvaiázere,Município,Cursos gerais,11º ano,% dos alunos,4.0
2023.0,Alvaiázere,Município,Cursos gerais,12º ano,% dos alunos,15.4
2023.0,Alvaiázere,Município,Cursos gerais,Total,% dos alunos,9.4
2023.0,Alvaiázere,Município,Cursos Tecnológicos e Profissionais,10º ano,% dos alunos,18.2
2023.0,Alvaiázere,Município,Cursos Tecnológicos e Profissionais,11º ano,% dos alunos,9.1
2023.0,Alvaiázere,Município,Cursos Tecnológicos e Profissionais,12º ano,% dos alunos,11.8
2023.0,Alvaiázere,Município,Cursos Tecnológicos e Profissionais,Total,% dos alunos,14.0
2023.0,Alvaiázere,Município,Total,10º ano,% dos alunos,12.5
2023.0,Alvaiázere,Município,Total,11º ano,% dos alunos,5.6
2023.0,Alvaiázere,Município,Total,12º ano,% dos alunos,14.0
2023.0,Alvaiázere,Município,Total,Total,% dos alunos,11.1
2023.0,Alvito,Município,Cursos gerais,10º ano,% dos alunos,
2023.0,Alvito,Município,Cursos gerais,11º ano,% dos alunos,
2023.0,Alvito,Município,Cursos gerais,12º ano,% dos alunos,
2023.0,Alvito,Município,Cursos gerais,Total,% dos alunos,
2023.0,Alvito,Município,Cursos Tecnológicos e Profissionais,10º ano,% dos alunos,4.2
2023.0,Alvito,Município,Cursos Tecnológicos e Profissionais,11º ano,% dos alunos,13.6
2023.0,Alvito,Município,Cursos Tecnológicos e Profissionais,12º ano,% dos alunos,13.3
2023.0,Alvito,Município,Cursos Tecnológicos e Profissionais,Total,% dos alunos,10.2
2023.0,Alvito,Município,Total,10º ano,% dos alunos,4.2
2023.0,Alvito,Município,Total,11º ano,% dos alunos,13.6
2023.0,Alvito,Município,Total,12º ano,% dos alunos,13.3
2023.0,Alvito,Município,Total,Total,% dos alunos,10.2
2023.0,Amadora,Município,Cursos gerais,10º ano,% dos alunos,20.2
2023.0,Amadora,Município,Cursos gerais,11º ano,% dos alunos,11.0
2023.0,Amadora,Município,Cursos gerais,12º ano,% dos alunos,16.4
2023.0,Amadora,Município,Cursos gerais,Total,% dos alunos,16.0
2023.0,Amadora,Município,Cursos Tecnológicos e Profissionais,10º ano,% dos alunos,9.2
2023.0,Amadora,Município,Cursos Tecnológicos e Profissionais,11º ano,% dos alunos,11.2
2023.0,Amadora,Município,Cursos Tecnológicos e Profissionais,12º ano,% dos alunos,37.5
2023.0,Amadora,Município,Cursos Tecnológicos e Profissionais,Total,% dos alunos,19.3
2023.0,Amadora,Município,Total,10º ano,% dos alunos,15.9
2023.0,Amadora,Município,Total,11º ano,% dos alunos,11.1
2023.0,Amadora,Município,Total,12º ano,% dos alunos,26.3
2023.0,Amadora,Município,Total,Total,% dos alunos,17.4
2023.0,Amarante,Município,Cursos gerais,10º ano,% dos alunos,2.1
2023.0,Amarante,Município,Cursos gerais,11º ano,% dos alunos,0.4
2023.0,Amarante,Município,Cursos gerais,12º ano,% dos alunos,3.6
2023.0,Amarante,Município,Cursos gerais,Total,% dos alunos,2.0
2023.0,Amarante,Município,Cursos Tecnológicos e Profissionais,10º ano,% dos alunos,4.9
2023.0,Amarante,Município,Cursos Tecnológicos e Profissionais,11º ano,% dos alunos,2.0
2023.0,Amarante,Município,Cursos Tecnológicos e Profissionais,12º ano,% dos alunos,5.9
2023.0,Amarante,Município,Cursos Tecnológicos e Profissionais,Total,% dos alunos,4.4
2023.0,Amarante,Município,Total,10º ano,% dos alunos,3.9
2023.0,Amarante,Município,Total,11º ano,% dos alunos,1.3
2023.0,Amarante,Município,Total,12º ano,% dos alunos,5.1
2023.0,Amarante,Município,Total,Total,% dos alunos,3.6
2023.0,Amares,Município,Cursos gerais,10º ano,% dos alunos,12.6
2023.0,Amares,Município,Cursos gerais,11º ano,% dos alunos,3.1
2023.0,Amares,Município,Cursos gerais,12º ano,% dos alunos,2.9
2023.0,Amares,Município,Cursos gerais,Total,% dos alunos,6.4
2023.0,Amares,Município,Cursos Tecnológicos e Profissionais,10º ano,% dos alunos,4.0
2023.0,Amares,Município,Cursos Tecnológicos e Profissionais,11º ano,% dos alunos,5.0
2023.0,Amares,Município,Cursos Tecnológicos e Profissionais,12º ano,% dos alunos,0.0
2023.0,Amares,Município,Cursos Tecnológicos e Profissionais,Total,% dos alunos,3.6
2023.0,Amares,Município,Total,10º ano,% dos alunos,11.0
2023.0,Amares,Município,Total,11º ano,% dos alunos,3.4
2023.0,Amares,Município,Total,12º ano,% dos alunos,2.6
2023.0,Amares,Município,Total,Total,% dos alunos,6.0
2023.0,Anadia,Município,Cursos gerais,10º ano,% dos alunos,9.8
2023.0,Anadia,Município,Cursos gerais,11º ano,% dos alunos,4.8
2023.0,Anadia,Município,Cursos gerais,12º ano,% dos alunos,11.3
2023.0,Anadia,Município,Cursos gerais,Total,% dos alunos,8.9
2023.0,Anadia,Município,Cursos Tecnológicos e Profissionais,10º ano,% dos alunos,12.4
2023.0,Anadia,Município,Cursos Tecnológicos e Profissionais,11º ano,% dos alunos,5.3
2023.0,Anadia,Município,Cursos Tecnológicos e Profissionais,12º ano,% dos alunos,7.1
2023.0,Anadia,Município,Cursos Tecnológicos e Profissionais,Total,% dos alunos,8.7
2023.0,Anadia,Município,Total,10º ano,% dos alunos,11.0
2023.0,Anadia,Município,Total,11º ano,% dos alunos,5.0
2023.0,Anadia,Município,Total,12º ano,% dos alunos,9.3
2023.0,Anadia,Município,Total,Total,% dos alunos,8.8
2023.0,Angra do Heroísmo,Município,Cursos gerais,10º ano,% dos alunos,31.3
2023.0,Angra do Heroísmo,Município,Cursos gerais,11º ano,% dos alunos,9.9
2023.0,Angra do Heroísmo,Município,Cursos gerais,12º ano,% dos alunos,14.4
2023.0,Angra do Heroísmo,Município,Cursos gerais,Total,% dos alunos,19.8
2023.0,Angra do Heroísmo,Município,Cursos Tecnológicos e Profissionais,10º ano,% dos alunos,11.4
2023.0,Angra do Heroísmo,Município,Cursos Tecnológicos e Profissionais,11º ano,% dos alunos,7.4
2023.0,Angra do Heroísmo,Município,Cursos Tecnológicos e Profissionais,12º ano,% dos alunos,33.3
2023.0,Angra do Heroísmo,Município,Cursos Tecnológicos e Profissionais,Total,% dos alunos,16.3
2023.0,Angra do Heroísmo,Município,Total,10º ano,% dos alunos,26.9
2023.0,Angra do Heroísmo,Município,Total,11º ano,% dos alunos,9.3
2023.0,Angra do Heroísmo,Município,Total,12º ano,% dos alunos,17.9
2023.0,Angra do Heroísmo,Município,Total,Total,% dos alunos,19.0
2023.0,Ansião,Município,Cursos gerais,10º ano,% dos alunos,9.6
2023.0,Ansião,Município,Cursos gerais,11º ano,% dos alunos,1.3
2023.0,Ansião,Município,Cursos gerais,12º ano,% dos alunos,10.4
2023.0,Ansião,Município,Cursos gerais,Total,% dos alunos,7.1
2023.0,Ansião,Município,Cursos Tecnológicos e Profissionais,10º ano,% dos alunos,9.8
2023.0,Ansião,Município,Cursos Tecnológicos e Profissionais,11º ano,% dos alunos,5.6
2023.0,Ansião,Município,Cursos Tecnológicos e Profissionais,12º ano,% dos alunos,18.0
2023.0,Ansião,Município,Cursos Tecnológicos e Profissionais,Total,% dos alunos,11.1
2023.0,Ansião,Município,Total,10º ano,% dos alunos,9.7
2023.0,Ansião,Município,Total,11º ano,% dos alunos,3.6
2023.0,Ansião,Município,Total,12º ano,% dos alunos,14.5
2023.0,Ansião,Município,Total,Total,% dos alunos,9.2
2023.0,Arcos de Valdevez,Município,Cursos gerais,10º ano,% dos alunos,1.8
2023.0,Arcos de Valdevez,Município,Cursos gerais,11º ano,% dos alunos,0.9
2023.0,Arcos de Valdevez,Município,Cursos gerais,12º ano,% dos alunos,0.0
2023.0,Arcos de Valdevez,Município,Cursos gerais,Total,% dos alunos,0.9
2023.0,Arcos de Valdevez,Município,Cursos Tecnológicos e Profissionais,10º ano,% dos alunos,7.9
2023.0,Arcos de Valdevez,Município,Cursos Tecnológicos e Profissionais,11º ano,% dos alunos,8.1
2023.0,Arcos de Valdevez,Município,Cursos Tecnológicos e Profissionais,12º ano,% dos alunos,18.1
2023.0,Arcos de Valdevez,Município,Cursos Tecnológicos e Profissionais,Total,% dos alunos,11.1
2023.0,Arcos de Valdevez,Município,Total,10º ano,% dos alunos,4.5
2023.0,Arcos de Valdevez,Município,Total,11º ano,% dos alunos,3.8
2023.0,Arcos de Valdevez,Município,Total,12º ano,% dos alunos,7.5
2023.0,Arcos de Valdevez,Município,Total,Total,% dos alunos,5.2
2023.0,Arganil,Município,Cursos gerais,10º ano,% dos alunos,5.3
2023.0,Arganil,Município,Cursos gerais,11º ano,% dos alunos,2.9
2023.0,Arganil,Município,Cursos gerais,12º ano,% dos alunos,20.5
2023.0,Arganil,Município,Cursos gerais,Total,% dos alunos,9.6
2023.0,Arganil,Município,Cursos Tecnológicos e Profissionais,10º ano,% dos alunos,2.3
2023.0,Arganil,Município,Cursos Tecnológicos e Profissionais,11º ano,% dos alunos,8.8
2023.0,Arganil,Município,Cursos Tecnológicos e Profissionais,12º ano,% dos alunos,7.8
2023.0,Arganil,Município,Cursos Tecnológicos e Profissionais,Total,% dos alunos,6.6
2023.0,Arganil,Município,Total,10º ano,% dos alunos,4.0
2023.0,Arganil,Município,Total,11º ano,% dos alunos,6.5
2023.0,Arganil,Município,Total,12º ano,% dos alunos,13.7
2023.0,Arganil,Município,Total,Total,% dos alunos,8.0
2023.0,Armamar,Município,Cursos gerais,10º ano,% dos alunos,0.0
2023.0,Armamar,Município,Cursos gerais,11º ano,% dos alunos,0.0
2023.0,Armamar,Município,Cursos gerais,12º ano,% dos alunos,0.0
2023.0,Armamar,Município,Cursos gerais,Total,% dos alunos,0.0
2023.0,Armamar,Município,Cursos Tecnológicos e Profissionais,10º ano,% dos alunos,
2023.0,Armamar,Município,Cursos Tecnológicos e Profissionais,11º ano,% dos alunos,
2023.0,Armamar,Município,Cursos Tecnológicos e Profissionais,12º ano,% dos alunos,
2023.0,Armamar,Município,Cursos Tecnológicos e Profissionais,Total,% dos alunos,
2023.0,Armamar,Município,Total,10º ano,% dos alunos,0.0
2023.0,Armamar,Município,Total,11º ano,% dos alunos,0.0
2023.0,Armamar,Município,Total,12º ano,% dos alunos,0.0
2023.0,Armamar,Município,Total,Total,% dos alunos,0.0
2023.0,Arouca,Município,Cursos gerais,10º ano,% dos alunos,5.1
2023.0,Arouca,Município,Cursos gerais,11º ano,% dos alunos,0.0
2023.0,Arouca,Município,Cursos gerais,12º ano,% dos alunos,5.4
2023.0,Arouca,Município,Cursos gerais,Total,% dos alunos,3.5
2023.0,Arouca,Município,Cursos Tecnológicos e Profissionais,10º ano,% dos alunos,3.4
2023.0,Arouca,Município,Cursos Tecnológicos e Profissionais,11º ano,% dos alunos,3.4
2023.0,Arouca,Município,Cursos Tecnológicos e Profissionais,12º ano,% dos alunos,12.9
2023.0,Arouca,Município,Cursos Tecnológicos e Profissionais,Total,% dos alunos,6.7
2023.0,Arouca,Município,Total,10º ano,% dos alunos,4.7
2023.0,Arouca,Município,Total,11º ano,% dos alunos,1.0
2023.0,Arouca,Município,Total,12º ano,% dos alunos,8.0
2023.0,Arouca,Município,Total,Total,% dos alunos,4.5
2023.0,Arraiolos,Município,Cursos gerais,10º ano,% dos alunos,2.7
